"rok","odvetvi","prumerna_mzda","potravina_nazev","potravina_prum_cena"
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,"Pivo výčepní, světlé, lahvové",10.0
2010,Činnosti v oblasti nemovitostí,20265,"Pivo výčepní, světlé, lahvové",10.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,"Pivo výčepní, světlé, lahvové",10.0
2010,Doprava a skladování,22740,"Pivo výčepní, světlé, lahvové",10.0
2010,Vzdělávání,20928,Pomeranče,31.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Pomeranče,31.0
2010,Informační a komunikační činnosti,42807,Pomeranče,31.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Pomeranče,31.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Pomeranče,31.0
2010,Činnosti v oblasti nemovitostí,20265,Pomeranče,31.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Pomeranče,31.0
2010,Doprava a skladování,22740,Pomeranče,31.0
2010,Administrativní a podpůrné činnosti,15222,Pomeranče,31.0
2010,"Ubytování, stravování a pohostinství",12645,Pomeranče,31.0
2010,Těžba a dobývání,30204,Pomeranče,31.0
2010,Stavebnictví,21962,Pomeranče,31.0
2010,"Zemědělství, lesnictví, rybářství",18020,Pomeranče,31.0
2010,Zpracovatelský průmysl,22681,Pomeranče,31.0
2010,Zdravotní a sociální péče,22286,Pomeranče,31.0
2010,Peněžnictví a pojišťovnictví,45340,Pomeranče,31.0
2010,"Profesní, vědecké a technické činnosti",30095,Pomeranče,31.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Pomeranče,31.0
2010,Ostatní činnosti,16804,Pomeranče,31.0
2010,Zdravotní a sociální péče,22286,Přírodní minerální voda uhličitá,8.0
2010,Peněžnictví a pojišťovnictví,45340,Přírodní minerální voda uhličitá,8.0
2010,"Profesní, vědecké a technické činnosti",30095,Přírodní minerální voda uhličitá,8.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Přírodní minerální voda uhličitá,8.0
2010,Ostatní činnosti,16804,Přírodní minerální voda uhličitá,8.0
2010,Vzdělávání,20928,Přírodní minerální voda uhličitá,8.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Přírodní minerální voda uhličitá,8.0
2010,Informační a komunikační činnosti,42807,Přírodní minerální voda uhličitá,8.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Přírodní minerální voda uhličitá,8.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Přírodní minerální voda uhličitá,8.0
2010,Činnosti v oblasti nemovitostí,20265,Přírodní minerální voda uhličitá,8.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Přírodní minerální voda uhličitá,8.0
2010,Doprava a skladování,22740,Přírodní minerální voda uhličitá,8.0
2010,Administrativní a podpůrné činnosti,15222,Přírodní minerální voda uhličitá,8.0
2010,"Ubytování, stravování a pohostinství",12645,Přírodní minerální voda uhličitá,8.0
2010,Těžba a dobývání,30204,Přírodní minerální voda uhličitá,8.0
2010,Stavebnictví,21962,Přírodní minerální voda uhličitá,8.0
2010,"Zemědělství, lesnictví, rybářství",18020,Přírodní minerální voda uhličitá,8.0
2010,Zpracovatelský průmysl,22681,Přírodní minerální voda uhličitá,8.0
2010,Administrativní a podpůrné činnosti,15222,Pšeničná mouka hladká,9.0
2010,"Ubytování, stravování a pohostinství",12645,Pšeničná mouka hladká,9.0
2010,Těžba a dobývání,30204,Pšeničná mouka hladká,9.0
2010,Stavebnictví,21962,Pšeničná mouka hladká,9.0
2010,"Zemědělství, lesnictví, rybářství",18020,Pšeničná mouka hladká,9.0
2010,Zpracovatelský průmysl,22681,Pšeničná mouka hladká,9.0
2010,Zdravotní a sociální péče,22286,Pšeničná mouka hladká,9.0
2010,Peněžnictví a pojišťovnictví,45340,Pšeničná mouka hladká,9.0
2010,"Profesní, vědecké a technické činnosti",30095,Pšeničná mouka hladká,9.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Pšeničná mouka hladká,9.0
2010,Ostatní činnosti,16804,Pšeničná mouka hladká,9.0
2010,Vzdělávání,20928,Pšeničná mouka hladká,9.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Pšeničná mouka hladká,9.0
2010,Informační a komunikační činnosti,42807,Pšeničná mouka hladká,9.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Pšeničná mouka hladká,9.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Pšeničná mouka hladká,9.0
2010,Činnosti v oblasti nemovitostí,20265,Pšeničná mouka hladká,9.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Pšeničná mouka hladká,9.0
2010,Doprava a skladování,22740,Pšeničná mouka hladká,9.0
2010,Informační a komunikační činnosti,42807,Rajská jablka červená kulatá,42.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Rajská jablka červená kulatá,42.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Rajská jablka červená kulatá,42.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Rajská jablka červená kulatá,42.0
2010,Činnosti v oblasti nemovitostí,20265,Rajská jablka červená kulatá,42.0
2010,Doprava a skladování,22740,Rajská jablka červená kulatá,42.0
2010,Administrativní a podpůrné činnosti,15222,Rajská jablka červená kulatá,42.0
2010,"Ubytování, stravování a pohostinství",12645,Rajská jablka červená kulatá,42.0
2010,Těžba a dobývání,30204,Rajská jablka červená kulatá,42.0
2010,Stavebnictví,21962,Rajská jablka červená kulatá,42.0
2010,"Zemědělství, lesnictví, rybářství",18020,Rajská jablka červená kulatá,42.0
2010,Zpracovatelský průmysl,22681,Rajská jablka červená kulatá,42.0
2010,Zdravotní a sociální péče,22286,Rajská jablka červená kulatá,42.0
2010,Peněžnictví a pojišťovnictví,45340,Rajská jablka červená kulatá,42.0
2010,"Profesní, vědecké a technické činnosti",30095,Rajská jablka červená kulatá,42.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Rajská jablka červená kulatá,42.0
2010,Ostatní činnosti,16804,Rajská jablka červená kulatá,42.0
2010,Vzdělávání,20928,Rajská jablka červená kulatá,42.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Rajská jablka červená kulatá,42.0
2010,Zdravotní a sociální péče,22286,Rostlinný roztíratelný tuk,80.0
2010,Peněžnictví a pojišťovnictví,45340,Rostlinný roztíratelný tuk,80.0
2010,"Profesní, vědecké a technické činnosti",30095,Rostlinný roztíratelný tuk,80.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Rostlinný roztíratelný tuk,80.0
2010,Ostatní činnosti,16804,Rostlinný roztíratelný tuk,80.0
2010,Vzdělávání,20928,Rostlinný roztíratelný tuk,80.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Rostlinný roztíratelný tuk,80.0
2010,Informační a komunikační činnosti,42807,Rostlinný roztíratelný tuk,80.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Rostlinný roztíratelný tuk,80.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Rostlinný roztíratelný tuk,80.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Rostlinný roztíratelný tuk,80.0
2010,Činnosti v oblasti nemovitostí,20265,Rostlinný roztíratelný tuk,80.0
2010,Doprava a skladování,22740,Rostlinný roztíratelný tuk,80.0
2010,Administrativní a podpůrné činnosti,15222,Rostlinný roztíratelný tuk,80.0
2010,"Ubytování, stravování a pohostinství",12645,Rostlinný roztíratelný tuk,80.0
2010,Těžba a dobývání,30204,Rostlinný roztíratelný tuk,80.0
2010,Stavebnictví,21962,Rostlinný roztíratelný tuk,80.0
2010,"Zemědělství, lesnictví, rybářství",18020,Rostlinný roztíratelný tuk,80.0
2010,Zpracovatelský průmysl,22681,Rostlinný roztíratelný tuk,80.0
2010,Těžba a dobývání,30204,Rýže loupaná dlouhozrnná,34.0
2010,Stavebnictví,21962,Rýže loupaná dlouhozrnná,34.0
2010,"Zemědělství, lesnictví, rybářství",18020,Rýže loupaná dlouhozrnná,34.0
2010,Zpracovatelský průmysl,22681,Rýže loupaná dlouhozrnná,34.0
2010,Zdravotní a sociální péče,22286,Rýže loupaná dlouhozrnná,34.0
2010,Peněžnictví a pojišťovnictví,45340,Rýže loupaná dlouhozrnná,34.0
2010,"Profesní, vědecké a technické činnosti",30095,Rýže loupaná dlouhozrnná,34.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Rýže loupaná dlouhozrnná,34.0
2010,Ostatní činnosti,16804,Rýže loupaná dlouhozrnná,34.0
2010,Vzdělávání,20928,Rýže loupaná dlouhozrnná,34.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Rýže loupaná dlouhozrnná,34.0
2010,Informační a komunikační činnosti,42807,Rýže loupaná dlouhozrnná,34.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Rýže loupaná dlouhozrnná,34.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Rýže loupaná dlouhozrnná,34.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Rýže loupaná dlouhozrnná,34.0
2010,Činnosti v oblasti nemovitostí,20265,Rýže loupaná dlouhozrnná,34.0
2010,Doprava a skladování,22740,Rýže loupaná dlouhozrnná,34.0
2010,Administrativní a podpůrné činnosti,15222,Rýže loupaná dlouhozrnná,34.0
2010,"Ubytování, stravování a pohostinství",12645,Rýže loupaná dlouhozrnná,34.0
2010,Informační a komunikační činnosti,42807,Šunkový salám,117.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Šunkový salám,117.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Šunkový salám,117.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Šunkový salám,117.0
2010,Činnosti v oblasti nemovitostí,20265,Šunkový salám,117.0
2010,Doprava a skladování,22740,Šunkový salám,117.0
2010,Administrativní a podpůrné činnosti,15222,Šunkový salám,117.0
2010,"Ubytování, stravování a pohostinství",12645,Šunkový salám,117.0
2010,Těžba a dobývání,30204,Šunkový salám,117.0
2010,Stavebnictví,21962,Šunkový salám,117.0
2010,"Zemědělství, lesnictví, rybářství",18020,Šunkový salám,117.0
2010,Zpracovatelský průmysl,22681,Šunkový salám,117.0
2010,Zdravotní a sociální péče,22286,Šunkový salám,117.0
2010,Peněžnictví a pojišťovnictví,45340,Šunkový salám,117.0
2010,"Profesní, vědecké a technické činnosti",30095,Šunkový salám,117.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Šunkový salám,117.0
2010,Ostatní činnosti,16804,Šunkový salám,117.0
2010,Vzdělávání,20928,Šunkový salám,117.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Šunkový salám,117.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Těstoviny vaječné,32.0
2010,Ostatní činnosti,16804,Těstoviny vaječné,32.0
2010,Vzdělávání,20928,Těstoviny vaječné,32.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Těstoviny vaječné,32.0
2010,Informační a komunikační činnosti,42807,Těstoviny vaječné,32.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Těstoviny vaječné,32.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Těstoviny vaječné,32.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Těstoviny vaječné,32.0
2010,Činnosti v oblasti nemovitostí,20265,Těstoviny vaječné,32.0
2010,Doprava a skladování,22740,Těstoviny vaječné,32.0
2010,Administrativní a podpůrné činnosti,15222,Těstoviny vaječné,32.0
2010,"Ubytování, stravování a pohostinství",12645,Těstoviny vaječné,32.0
2010,Těžba a dobývání,30204,Těstoviny vaječné,32.0
2010,Stavebnictví,21962,Těstoviny vaječné,32.0
2010,"Zemědělství, lesnictví, rybářství",18020,Těstoviny vaječné,32.0
2010,Zpracovatelský průmysl,22681,Těstoviny vaječné,32.0
2010,Zdravotní a sociální péče,22286,Těstoviny vaječné,32.0
2010,Peněžnictví a pojišťovnictví,45340,Těstoviny vaječné,32.0
2010,"Profesní, vědecké a technické činnosti",30095,Těstoviny vaječné,32.0
2010,Těžba a dobývání,30204,Vejce slepičí čerstvá,25.0
2010,Stavebnictví,21962,Vejce slepičí čerstvá,25.0
2010,"Zemědělství, lesnictví, rybářství",18020,Vejce slepičí čerstvá,25.0
2010,"Profesní, vědecké a technické činnosti",30095,Vejce slepičí čerstvá,25.0
2010,Zpracovatelský průmysl,22681,Vejce slepičí čerstvá,25.0
2010,Zdravotní a sociální péče,22286,Vejce slepičí čerstvá,25.0
2010,Peněžnictví a pojišťovnictví,45340,Vejce slepičí čerstvá,25.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Vejce slepičí čerstvá,25.0
2010,Ostatní činnosti,16804,Vejce slepičí čerstvá,25.0
2010,Vzdělávání,20928,Vejce slepičí čerstvá,25.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Vejce slepičí čerstvá,25.0
2010,Informační a komunikační činnosti,42807,Vejce slepičí čerstvá,25.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Vejce slepičí čerstvá,25.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Vejce slepičí čerstvá,25.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Vejce slepičí čerstvá,25.0
2010,Činnosti v oblasti nemovitostí,20265,Vejce slepičí čerstvá,25.0
2010,Doprava a skladování,22740,Vejce slepičí čerstvá,25.0
2010,Administrativní a podpůrné činnosti,15222,Vejce slepičí čerstvá,25.0
2010,"Ubytování, stravování a pohostinství",12645,Vejce slepičí čerstvá,25.0
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21211,Vepřová pečeně s kostí,100.0
2010,Činnosti v oblasti nemovitostí,20265,Vepřová pečeně s kostí,100.0
2010,Doprava a skladování,22740,Vepřová pečeně s kostí,100.0
2010,"Ubytování, stravování a pohostinství",12645,Vepřová pečeně s kostí,100.0
2010,Administrativní a podpůrné činnosti,15222,Vepřová pečeně s kostí,100.0
2010,Těžba a dobývání,30204,Vepřová pečeně s kostí,100.0
2010,"Zemědělství, lesnictví, rybářství",18020,Vepřová pečeně s kostí,100.0
2010,"Profesní, vědecké a technické činnosti",30095,Vepřová pečeně s kostí,100.0
2010,Zpracovatelský průmysl,22681,Vepřová pečeně s kostí,100.0
2010,Stavebnictví,21962,Vepřová pečeně s kostí,100.0
2010,Peněžnictví a pojišťovnictví,45340,Vepřová pečeně s kostí,100.0
2010,Zdravotní a sociální péče,22286,Vepřová pečeně s kostí,100.0
2010,Zásobování vodou; činnosti související s odpady a sanacemi,22594,Vepřová pečeně s kostí,100.0
2010,Ostatní činnosti,16804,Vepřová pečeně s kostí,100.0
2010,Vzdělávání,20928,Vepřová pečeně s kostí,100.0
2010,"Kulturní, zábavní a rekreační činnosti",18611,Vepřová pečeně s kostí,100.0
2010,Informační a komunikační činnosti,42807,Vepřová pečeně s kostí,100.0
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26471,Vepřová pečeně s kostí,100.0
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",38840,Vepřová pečeně s kostí,100.0
2011,Zásobování vodou; činnosti související s odpady a sanacemi,22753,Banány žluté,27.0
2011,Ostatní činnosti,17611,Banány žluté,27.0
2011,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",39845,Banány žluté,27.0
2011,Vzdělávání,21502,Banány žluté,27.0
2011,"Kulturní, zábavní a rekreační činnosti",18562,Banány žluté,27.0
2011,Doprava a skladování,22756,Banány žluté,27.0
2011,Informační a komunikační činnosti,44265,Banány žluté,27.0
2011,Veřejná správa a obrana; povinné sociální zabezpečení,25887,Banány žluté,27.0
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,21864,Banány žluté,27.0
2011,Činnosti v oblasti nemovitostí,21084,Banány žluté,27.0
2011,"Ubytování, stravování a pohostinství",12431,Banány žluté,27.0
2011,Administrativní a podpůrné činnosti,15509,Banány žluté,27.0
2011,Zpracovatelský průmysl,23501,Banány žluté,27.0
